image,label
VOC2007/JPEGImages/img_17666.jpg,VOC2007/Annotations/img_17666.xml
VOC2007/JPEGImages/img_19232.jpg,VOC2007/Annotations/img_19232.xml
VOC2007/JPEGImages/img_74.jpg,VOC2007/Annotations/img_74.xml
VOC2007/JPEGImages/img_9814.jpg,VOC2007/Annotations/img_9814.xml
VOC2007/JPEGImages/img_9879.jpg,VOC2007/Annotations/img_9879.xml
VOC2007/JPEGImages/img_16589.jpg,VOC2007/Annotations/img_16589.xml
VOC2007/JPEGImages/img_16647.jpg,VOC2007/Annotations/img_16647.xml
VOC2007/JPEGImages/img_97.jpg,VOC2007/Annotations/img_97.xml
VOC2007/JPEGImages/img_18955.jpg,VOC2007/Annotations/img_18955.xml
VOC2007/JPEGImages/img_17910.jpg,VOC2007/Annotations/img_17910.xml
VOC2007/JPEGImages/img_18232.jpg,VOC2007/Annotations/img_18232.xml
VOC2007/JPEGImages/img_19316.jpg,VOC2007/Annotations/img_19316.xml
VOC2007/JPEGImages/img_6791.jpg,VOC2007/Annotations/img_6791.xml
VOC2007/JPEGImages/img_000746.jpg,VOC2007/Annotations/img_000746.xml
VOC2007/JPEGImages/img_18830.jpg,VOC2007/Annotations/img_18830.xml
VOC2007/JPEGImages/img_000486.jpg,VOC2007/Annotations/img_000486.xml
VOC2007/JPEGImages/img_2210.jpg,VOC2007/Annotations/img_2210.xml
VOC2007/JPEGImages/img_2211.jpg,VOC2007/Annotations/img_2211.xml
VOC2007/JPEGImages/img_2236.jpg,VOC2007/Annotations/img_2236.xml
VOC2007/JPEGImages/img_2240.jpg,VOC2007/Annotations/img_2240.xml
VOC2007/JPEGImages/img_2250.jpg,VOC2007/Annotations/img_2250.xml
VOC2007/JPEGImages/img_2281.jpg,VOC2007/Annotations/img_2281.xml
VOC2007/JPEGImages/img_2288.jpg,VOC2007/Annotations/img_2288.xml
VOC2007/JPEGImages/img_2316.jpg,VOC2007/Annotations/img_2316.xml
VOC2007/JPEGImages/img_2349.jpg,VOC2007/Annotations/img_2349.xml
VOC2007/JPEGImages/img_2380.jpg,VOC2007/Annotations/img_2380.xml
VOC2007/JPEGImages/img_2390.jpg,VOC2007/Annotations/img_2390.xml
VOC2007/JPEGImages/img_2439.jpg,VOC2007/Annotations/img_2439.xml
VOC2007/JPEGImages/img_2450.jpg,VOC2007/Annotations/img_2450.xml
VOC2007/JPEGImages/img_2538.jpg,VOC2007/Annotations/img_2538.xml
VOC2007/JPEGImages/img_2560.jpg,VOC2007/Annotations/img_2560.xml
VOC2007/JPEGImages/img_2604.jpg,VOC2007/Annotations/img_2604.xml
VOC2007/JPEGImages/img_2671.jpg,VOC2007/Annotations/img_2671.xml
VOC2007/JPEGImages/img_2701.jpg,VOC2007/Annotations/img_2701.xml
VOC2007/JPEGImages/img_4372.jpg,VOC2007/Annotations/img_4372.xml
VOC2007/JPEGImages/img_2262.jpg,VOC2007/Annotations/img_2262.xml
VOC2007/JPEGImages/img_2323.jpg,VOC2007/Annotations/img_2323.xml
VOC2007/JPEGImages/img_2421.jpg,VOC2007/Annotations/img_2421.xml
VOC2007/JPEGImages/img_2425.jpg,VOC2007/Annotations/img_2425.xml
VOC2007/JPEGImages/img_2434.jpg,VOC2007/Annotations/img_2434.xml
VOC2007/JPEGImages/img_2440.jpg,VOC2007/Annotations/img_2440.xml
VOC2007/JPEGImages/img_2461.jpg,VOC2007/Annotations/img_2461.xml
VOC2007/JPEGImages/img_2499.jpg,VOC2007/Annotations/img_2499.xml
VOC2007/JPEGImages/img_2529.jpg,VOC2007/Annotations/img_2529.xml
VOC2007/JPEGImages/img_2626.jpg,VOC2007/Annotations/img_2626.xml
VOC2007/JPEGImages/img_2627.jpg,VOC2007/Annotations/img_2627.xml
VOC2007/JPEGImages/img_2465.jpg,VOC2007/Annotations/img_2465.xml
VOC2007/JPEGImages/img_2686.jpg,VOC2007/Annotations/img_2686.xml
VOC2007/JPEGImages/img_3400.jpg,VOC2007/Annotations/img_3400.xml
VOC2007/JPEGImages/img_16576.jpg,VOC2007/Annotations/img_16576.xml
VOC2007/JPEGImages/img_6517.jpg,VOC2007/Annotations/img_6517.xml
VOC2007/JPEGImages/img_110.jpg,VOC2007/Annotations/img_110.xml
VOC2007/JPEGImages/img_233.jpg,VOC2007/Annotations/img_233.xml
VOC2007/JPEGImages/img_261.jpg,VOC2007/Annotations/img_261.xml
VOC2007/JPEGImages/img_38.jpg,VOC2007/Annotations/img_38.xml
VOC2007/JPEGImages/img_48.jpg,VOC2007/Annotations/img_48.xml
VOC2007/JPEGImages/img_49.jpg,VOC2007/Annotations/img_49.xml
VOC2007/JPEGImages/img_2242.jpg,VOC2007/Annotations/img_2242.xml
VOC2007/JPEGImages/img_2252.jpg,VOC2007/Annotations/img_2252.xml
VOC2007/JPEGImages/img_2498.jpg,VOC2007/Annotations/img_2498.xml
VOC2007/JPEGImages/img_2367.jpg,VOC2007/Annotations/img_2367.xml
VOC2007/JPEGImages/img_2394.jpg,VOC2007/Annotations/img_2394.xml
VOC2007/JPEGImages/img_000693.jpg,VOC2007/Annotations/img_000693.xml
VOC2007/JPEGImages/img_6395.jpg,VOC2007/Annotations/img_6395.xml
VOC2007/JPEGImages/img_6632.jpg,VOC2007/Annotations/img_6632.xml
VOC2007/JPEGImages/img_6663.jpg,VOC2007/Annotations/img_6663.xml
VOC2007/JPEGImages/img_16328.jpg,VOC2007/Annotations/img_16328.xml
VOC2007/JPEGImages/img_2222.jpg,VOC2007/Annotations/img_2222.xml
VOC2007/JPEGImages/img_2255.jpg,VOC2007/Annotations/img_2255.xml
VOC2007/JPEGImages/img_2258.jpg,VOC2007/Annotations/img_2258.xml
VOC2007/JPEGImages/img_2339.jpg,VOC2007/Annotations/img_2339.xml
VOC2007/JPEGImages/img_2391.jpg,VOC2007/Annotations/img_2391.xml
VOC2007/JPEGImages/img_2516.jpg,VOC2007/Annotations/img_2516.xml
VOC2007/JPEGImages/img_2535.jpg,VOC2007/Annotations/img_2535.xml
VOC2007/JPEGImages/img_2588.jpg,VOC2007/Annotations/img_2588.xml
VOC2007/JPEGImages/img_2655.jpg,VOC2007/Annotations/img_2655.xml
VOC2007/JPEGImages/img_2675.jpg,VOC2007/Annotations/img_2675.xml
VOC2007/JPEGImages/img_2225.jpg,VOC2007/Annotations/img_2225.xml
VOC2007/JPEGImages/img_2336.jpg,VOC2007/Annotations/img_2336.xml
VOC2007/JPEGImages/img_2448.jpg,VOC2007/Annotations/img_2448.xml
VOC2007/JPEGImages/img_2713.jpg,VOC2007/Annotations/img_2713.xml
VOC2007/JPEGImages/img_2490.jpg,VOC2007/Annotations/img_2490.xml
VOC2007/JPEGImages/img_6161.jpg,VOC2007/Annotations/img_6161.xml
VOC2007/JPEGImages/img_6292.jpg,VOC2007/Annotations/img_6292.xml
VOC2007/JPEGImages/img_6295.jpg,VOC2007/Annotations/img_6295.xml
VOC2007/JPEGImages/img_6623.jpg,VOC2007/Annotations/img_6623.xml
VOC2007/JPEGImages/img_2753.jpg,VOC2007/Annotations/img_2753.xml
VOC2007/JPEGImages/img_2782.jpg,VOC2007/Annotations/img_2782.xml
VOC2007/JPEGImages/img_3024.jpg,VOC2007/Annotations/img_3024.xml
VOC2007/JPEGImages/img_3135.jpg,VOC2007/Annotations/img_3135.xml
VOC2007/JPEGImages/img_3179.jpg,VOC2007/Annotations/img_3179.xml
VOC2007/JPEGImages/img_3012.jpg,VOC2007/Annotations/img_3012.xml
VOC2007/JPEGImages/img_6919.jpg,VOC2007/Annotations/img_6919.xml
VOC2007/JPEGImages/img_6923.jpg,VOC2007/Annotations/img_6923.xml
VOC2007/JPEGImages/img_2215.jpg,VOC2007/Annotations/img_2215.xml
VOC2007/JPEGImages/img_2229.jpg,VOC2007/Annotations/img_2229.xml
VOC2007/JPEGImages/img_2227.jpg,VOC2007/Annotations/img_2227.xml
VOC2007/JPEGImages/img_2241.jpg,VOC2007/Annotations/img_2241.xml
VOC2007/JPEGImages/img_2256.jpg,VOC2007/Annotations/img_2256.xml
VOC2007/JPEGImages/img_2303.jpg,VOC2007/Annotations/img_2303.xml
VOC2007/JPEGImages/img_2308.jpg,VOC2007/Annotations/img_2308.xml
VOC2007/JPEGImages/img_2342.jpg,VOC2007/Annotations/img_2342.xml
VOC2007/JPEGImages/img_2347.jpg,VOC2007/Annotations/img_2347.xml
VOC2007/JPEGImages/img_2351.jpg,VOC2007/Annotations/img_2351.xml
VOC2007/JPEGImages/img_2354.jpg,VOC2007/Annotations/img_2354.xml
VOC2007/JPEGImages/img_2361.jpg,VOC2007/Annotations/img_2361.xml
VOC2007/JPEGImages/img_2387.jpg,VOC2007/Annotations/img_2387.xml
VOC2007/JPEGImages/img_2428.jpg,VOC2007/Annotations/img_2428.xml
VOC2007/JPEGImages/img_2591.jpg,VOC2007/Annotations/img_2591.xml
VOC2007/JPEGImages/img_2509.jpg,VOC2007/Annotations/img_2509.xml
VOC2007/JPEGImages/img_2616.jpg,VOC2007/Annotations/img_2616.xml
VOC2007/JPEGImages/img_2666.jpg,VOC2007/Annotations/img_2666.xml
VOC2007/JPEGImages/img_3648.jpg,VOC2007/Annotations/img_3648.xml
VOC2007/JPEGImages/img_51.jpg,VOC2007/Annotations/img_51.xml
VOC2007/JPEGImages/img_5461.jpg,VOC2007/Annotations/img_5461.xml
VOC2007/JPEGImages/img_6256.jpg,VOC2007/Annotations/img_6256.xml
VOC2007/JPEGImages/img_3159.jpg,VOC2007/Annotations/img_3159.xml
VOC2007/JPEGImages/img_6255.jpg,VOC2007/Annotations/img_6255.xml
VOC2007/JPEGImages/img_2384.jpg,VOC2007/Annotations/img_2384.xml
VOC2007/JPEGImages/img_2417.jpg,VOC2007/Annotations/img_2417.xml
VOC2007/JPEGImages/img_2617.jpg,VOC2007/Annotations/img_2617.xml
VOC2007/JPEGImages/img_2946.jpg,VOC2007/Annotations/img_2946.xml
VOC2007/JPEGImages/img_3565.jpg,VOC2007/Annotations/img_3565.xml
VOC2007/JPEGImages/img_6324.jpg,VOC2007/Annotations/img_6324.xml
VOC2007/JPEGImages/img_6410.jpg,VOC2007/Annotations/img_6410.xml
VOC2007/JPEGImages/img_6397.jpg,VOC2007/Annotations/img_6397.xml
VOC2007/JPEGImages/img_000825.jpg,VOC2007/Annotations/img_000825.xml
VOC2007/JPEGImages/img_2764.jpg,VOC2007/Annotations/img_2764.xml
VOC2007/JPEGImages/img_2800.jpg,VOC2007/Annotations/img_2800.xml
VOC2007/JPEGImages/img_2904.jpg,VOC2007/Annotations/img_2904.xml
VOC2007/JPEGImages/img_3034.jpg,VOC2007/Annotations/img_3034.xml
VOC2007/JPEGImages/img_2979.jpg,VOC2007/Annotations/img_2979.xml
VOC2007/JPEGImages/img_3133.jpg,VOC2007/Annotations/img_3133.xml
VOC2007/JPEGImages/img_5758.jpg,VOC2007/Annotations/img_5758.xml
VOC2007/JPEGImages/img_000937.jpg,VOC2007/Annotations/img_000937.xml
VOC2007/JPEGImages/img_2348.jpg,VOC2007/Annotations/img_2348.xml
VOC2007/JPEGImages/img_2365.jpg,VOC2007/Annotations/img_2365.xml
VOC2007/JPEGImages/img_2541.jpg,VOC2007/Annotations/img_2541.xml
VOC2007/JPEGImages/img_2549.jpg,VOC2007/Annotations/img_2549.xml
VOC2007/JPEGImages/img_2687.jpg,VOC2007/Annotations/img_2687.xml
VOC2007/JPEGImages/img_4462.jpg,VOC2007/Annotations/img_4462.xml
VOC2007/JPEGImages/img_13291.jpg,VOC2007/Annotations/img_13291.xml
VOC2007/JPEGImages/img_2503.jpg,VOC2007/Annotations/img_2503.xml
VOC2007/JPEGImages/img_2537.jpg,VOC2007/Annotations/img_2537.xml
VOC2007/JPEGImages/img_3752.jpg,VOC2007/Annotations/img_3752.xml
VOC2007/JPEGImages/img_5023.jpg,VOC2007/Annotations/img_5023.xml
VOC2007/JPEGImages/img_5238.jpg,VOC2007/Annotations/img_5238.xml
VOC2007/JPEGImages/img_16476.jpg,VOC2007/Annotations/img_16476.xml
VOC2007/JPEGImages/img_5834.jpg,VOC2007/Annotations/img_5834.xml
VOC2007/JPEGImages/img_6121.jpg,VOC2007/Annotations/img_6121.xml
VOC2007/JPEGImages/img_6332.jpg,VOC2007/Annotations/img_6332.xml
VOC2007/JPEGImages/img_6609.jpg,VOC2007/Annotations/img_6609.xml
VOC2007/JPEGImages/img_16903.jpg,VOC2007/Annotations/img_16903.xml
VOC2007/JPEGImages/img_2527.jpg,VOC2007/Annotations/img_2527.xml
VOC2007/JPEGImages/img_3181.jpg,VOC2007/Annotations/img_3181.xml
VOC2007/JPEGImages/img_000902.jpg,VOC2007/Annotations/img_000902.xml
VOC2007/JPEGImages/img_3598.jpg,VOC2007/Annotations/img_3598.xml
VOC2007/JPEGImages/img_6659.jpg,VOC2007/Annotations/img_6659.xml
VOC2007/JPEGImages/img_2896.jpg,VOC2007/Annotations/img_2896.xml
VOC2007/JPEGImages/img_2273.jpg,VOC2007/Annotations/img_2273.xml
VOC2007/JPEGImages/img_2356.jpg,VOC2007/Annotations/img_2356.xml
VOC2007/JPEGImages/img_2360.jpg,VOC2007/Annotations/img_2360.xml
VOC2007/JPEGImages/img_2413.jpg,VOC2007/Annotations/img_2413.xml
VOC2007/JPEGImages/img_2400.jpg,VOC2007/Annotations/img_2400.xml
VOC2007/JPEGImages/img_2521.jpg,VOC2007/Annotations/img_2521.xml
VOC2007/JPEGImages/img_2269.jpg,VOC2007/Annotations/img_2269.xml
VOC2007/JPEGImages/img_6566.jpg,VOC2007/Annotations/img_6566.xml
VOC2007/JPEGImages/img_000676.jpg,VOC2007/Annotations/img_000676.xml
VOC2007/JPEGImages/img_000897.jpg,VOC2007/Annotations/img_000897.xml
VOC2007/JPEGImages/img_2441.jpg,VOC2007/Annotations/img_2441.xml
VOC2007/JPEGImages/img_3127.jpg,VOC2007/Annotations/img_3127.xml
VOC2007/JPEGImages/img_2233.jpg,VOC2007/Annotations/img_2233.xml
VOC2007/JPEGImages/img_2267.jpg,VOC2007/Annotations/img_2267.xml
VOC2007/JPEGImages/img_2276.jpg,VOC2007/Annotations/img_2276.xml
VOC2007/JPEGImages/img_2293.jpg,VOC2007/Annotations/img_2293.xml
VOC2007/JPEGImages/img_2304.jpg,VOC2007/Annotations/img_2304.xml
VOC2007/JPEGImages/img_2358.jpg,VOC2007/Annotations/img_2358.xml
VOC2007/JPEGImages/img_2677.jpg,VOC2007/Annotations/img_2677.xml
VOC2007/JPEGImages/img_2299.jpg,VOC2007/Annotations/img_2299.xml
VOC2007/JPEGImages/img_2442.jpg,VOC2007/Annotations/img_2442.xml
VOC2007/JPEGImages/img_2518.jpg,VOC2007/Annotations/img_2518.xml
VOC2007/JPEGImages/img_1413.jpg,VOC2007/Annotations/img_1413.xml
VOC2007/JPEGImages/img_6601.jpg,VOC2007/Annotations/img_6601.xml
VOC2007/JPEGImages/img_2437.jpg,VOC2007/Annotations/img_2437.xml
VOC2007/JPEGImages/img_2366.jpg,VOC2007/Annotations/img_2366.xml
VOC2007/JPEGImages/img_2420.jpg,VOC2007/Annotations/img_2420.xml
VOC2007/JPEGImages/img_2708.jpg,VOC2007/Annotations/img_2708.xml
VOC2007/JPEGImages/img_15721.jpg,VOC2007/Annotations/img_15721.xml
VOC2007/JPEGImages/img_2277.jpg,VOC2007/Annotations/img_2277.xml
VOC2007/JPEGImages/img_2534.jpg,VOC2007/Annotations/img_2534.xml
VOC2007/JPEGImages/img_2314.jpg,VOC2007/Annotations/img_2314.xml
VOC2007/JPEGImages/img_2245.jpg,VOC2007/Annotations/img_2245.xml
VOC2007/JPEGImages/img_2638.jpg,VOC2007/Annotations/img_2638.xml
VOC2007/JPEGImages/img_2338.jpg,VOC2007/Annotations/img_2338.xml
VOC2007/JPEGImages/img_2554.jpg,VOC2007/Annotations/img_2554.xml
VOC2007/JPEGImages/img_2716.jpg,VOC2007/Annotations/img_2716.xml
VOC2007/JPEGImages/img_2656.jpg,VOC2007/Annotations/img_2656.xml
VOC2007/JPEGImages/img_2526.jpg,VOC2007/Annotations/img_2526.xml
VOC2007/JPEGImages/img_6691.jpg,VOC2007/Annotations/img_6691.xml
VOC2007/JPEGImages/img_2243.jpg,VOC2007/Annotations/img_2243.xml
VOC2007/JPEGImages/img_2208.jpg,VOC2007/Annotations/img_2208.xml
VOC2007/JPEGImages/img_2247.jpg,VOC2007/Annotations/img_2247.xml
VOC2007/JPEGImages/img_2488.jpg,VOC2007/Annotations/img_2488.xml
VOC2007/JPEGImages/img_2271.jpg,VOC2007/Annotations/img_2271.xml
VOC2007/JPEGImages/img_2634.jpg,VOC2007/Annotations/img_2634.xml
VOC2007/JPEGImages/img_2266.jpg,VOC2007/Annotations/img_2266.xml
VOC2007/JPEGImages/img_2324.jpg,VOC2007/Annotations/img_2324.xml
VOC2007/JPEGImages/img_2392.jpg,VOC2007/Annotations/img_2392.xml
VOC2007/JPEGImages/img_2406.jpg,VOC2007/Annotations/img_2406.xml
VOC2007/JPEGImages/img_2502.jpg,VOC2007/Annotations/img_2502.xml
VOC2007/JPEGImages/img_2661.jpg,VOC2007/Annotations/img_2661.xml
VOC2007/JPEGImages/img_2571.jpg,VOC2007/Annotations/img_2571.xml
VOC2007/JPEGImages/img_2581.jpg,VOC2007/Annotations/img_2581.xml
VOC2007/JPEGImages/img_2374.jpg,VOC2007/Annotations/img_2374.xml
VOC2007/JPEGImages/img_2578.jpg,VOC2007/Annotations/img_2578.xml
VOC2007/JPEGImages/img_2719.jpg,VOC2007/Annotations/img_2719.xml
VOC2007/JPEGImages/img_2283.jpg,VOC2007/Annotations/img_2283.xml
VOC2007/JPEGImages/img_2658.jpg,VOC2007/Annotations/img_2658.xml
VOC2007/JPEGImages/img_2472.jpg,VOC2007/Annotations/img_2472.xml
VOC2007/JPEGImages/img_2408.jpg,VOC2007/Annotations/img_2408.xml
VOC2007/JPEGImages/img_2246.jpg,VOC2007/Annotations/img_2246.xml
VOC2007/JPEGImages/img_2577.jpg,VOC2007/Annotations/img_2577.xml
VOC2007/JPEGImages/img_2501.jpg,VOC2007/Annotations/img_2501.xml
VOC2007/JPEGImages/img_2602.jpg,VOC2007/Annotations/img_2602.xml
VOC2007/JPEGImages/img_2620.jpg,VOC2007/Annotations/img_2620.xml
VOC2007/JPEGImages/img_2473.jpg,VOC2007/Annotations/img_2473.xml
VOC2007/JPEGImages/img_2586.jpg,VOC2007/Annotations/img_2586.xml
VOC2007/JPEGImages/img_2660.jpg,VOC2007/Annotations/img_2660.xml
VOC2007/JPEGImages/img_2494.jpg,VOC2007/Annotations/img_2494.xml
VOC2007/JPEGImages/img_2522.jpg,VOC2007/Annotations/img_2522.xml
VOC2007/JPEGImages/img_2587.jpg,VOC2007/Annotations/img_2587.xml
VOC2007/JPEGImages/img_3725.jpg,VOC2007/Annotations/img_3725.xml
VOC2007/JPEGImages/img_4802.jpg,VOC2007/Annotations/img_4802.xml
VOC2007/JPEGImages/img_5185.jpg,VOC2007/Annotations/img_5185.xml
VOC2007/JPEGImages/img_5188.jpg,VOC2007/Annotations/img_5188.xml
VOC2007/JPEGImages/img_559.jpg,VOC2007/Annotations/img_559.xml
VOC2007/JPEGImages/img_9824.jpg,VOC2007/Annotations/img_9824.xml
VOC2007/JPEGImages/img_17954.jpg,VOC2007/Annotations/img_17954.xml
VOC2007/JPEGImages/img_18157.jpg,VOC2007/Annotations/img_18157.xml
VOC2007/JPEGImages/img_18201.jpg,VOC2007/Annotations/img_18201.xml
VOC2007/JPEGImages/img_3567.jpg,VOC2007/Annotations/img_3567.xml
VOC2007/JPEGImages/img_9822.jpg,VOC2007/Annotations/img_9822.xml
VOC2007/JPEGImages/img_18158.jpg,VOC2007/Annotations/img_18158.xml
VOC2007/JPEGImages/img_545.jpg,VOC2007/Annotations/img_545.xml
VOC2007/JPEGImages/img_583.jpg,VOC2007/Annotations/img_583.xml
VOC2007/JPEGImages/img_7884.jpg,VOC2007/Annotations/img_7884.xml
VOC2007/JPEGImages/img_15586.jpg,VOC2007/Annotations/img_15586.xml
VOC2007/JPEGImages/img_18200.jpg,VOC2007/Annotations/img_18200.xml
VOC2007/JPEGImages/img_18202.jpg,VOC2007/Annotations/img_18202.xml
VOC2007/JPEGImages/img_18203.jpg,VOC2007/Annotations/img_18203.xml
VOC2007/JPEGImages/img_18204.jpg,VOC2007/Annotations/img_18204.xml
VOC2007/JPEGImages/img_18205.jpg,VOC2007/Annotations/img_18205.xml
